,symbol,CARD,DISC,HACK,INSD,PHYS,PORT,STAT,UNKN,IS_EFFECTIVE,MATERIAL_WEAKNESS,SIG_DEFICIENCY,IC_IS_EFFECTIVE,AUDIT_FEES,NON_AUDIT_FEES,TAX_FEES,AUDIT_RELATED_FEES,OTHER_FEES
996,EGHT,0,0,0,0,0,0,0,0,12,1,2,24,5000.325,407.044,258.063,144.247,4.734
997,EGL,0,0,0,0,0,0,0,0,3,3,2,9,12225.82,2171.326,182.43,1979.896,9
998,EGLE,0,0,0,0,0,0,0,0,9,1,0,19,6639.8,838.6,373.6,465,0
999,EGN,0,0,0,0,0,0,0,0,12,0,0,24,16554.896,5249.444,1589.22,3660.224,0
1000,EGOV,0,0,0,0,0,0,0,0,12,0,0,24,7269.075,4392.311,2253.611,2138.7,0
1001,EGP,0,0,0,0,0,0,0,0,12,0,0,24,6033.1,226.335,143.935,82.4,0
1002,EGY,0,0,0,0,0,0,0,0,9,2,0,20,5681.376,799.86,746.86,53,0
1003,EHTH,0,0,0,0,0,0,0,0,9,0,0,18,15163,384,83,268,33
1004,EIG,0,0,0,0,0,0,0,0,8,0,0,16,14854.95,915.101,14.007,794.891,106.203
1005,EIGI,0,0,0,0,0,0,0,0,2,0,2,4,2732.49,2290.675,2290.675,0,0
1006,EIX,0,0,0,0,0,0,0,0,12,0,1,24,108440,45228,40987,1878,2363
1007,EL,0,0,0,0,0,0,0,0,11,0,7,22,71344,16284,14371,1716,197
1008,ELGX,0,0,0,0,0,0,0,0,12,0,0,24,6761.419,1241.583,394.449,0,847.134
1009,ELLI,0,0,0,0,0,0,0,0,4,0,2,8,3137.073,38.467,0,0,38.467
1010,ELNK,0,0,0,0,0,0,0,0,12,0,2,24,21369.078,1882.287,35,522.34,1324.947
1011,ELON,0,0,0,0,0,0,0,0,12,0,0,23,11070.157,237.105,10.007,32.5,194.598
1012,ELOS,0,0,0,0,0,0,0,0,9,0,1,18,5950,2951,2042,909,0
1013,ELRC,0,0,0,0,0,0,0,0,11,0,0,22,6367.396,343.692,343.692,0,0
1014,ELS,0,0,0,0,0,0,0,0,11,1,1,23,9502.65,1415.46,717.11,698.35,0
1015,ELY,0,0,0,0,0,0,0,0,12,0,2,24,18529.63,9806.146,911.026,593.703,8291.418
1016,EMC,0,0,0,0,0,0,0,0,12,0,4,24,86133.35,28167.526,23700.409,3476.563,990.575
1017,EMCI,0,0,0,0,0,0,0,0,11,0,0,22,4731.734,396.814,165.382,129.159,102.273
1018,EME,0,0,0,0,0,0,0,0,12,0,1,24,52325.23,4891.103,2231.4,1620.935,1038.768
1019,EMES,0,0,0,0,0,0,0,0,1,2,1,4,5425,148,12,136,0
1020,EMKR,0,0,0,0,0,0,0,0,7,4,1,18,16580.793,585.455,173.43,280.225,131.8
1021,EML,0,0,0,0,0,0,0,0,9,0,0,18,3587.035,537.479,193.609,342.37,1.5
1022,EMN,0,0,0,0,0,0,0,0,12,0,2,24,73095.55,33984.97,26711.22,5078.11,379.375
1023,ENB,0,0,0,0,0,0,0,0,9,0,0,20,72154.89,20204.032,8430.853,5099.632,6673.54
1024,ENDP,0,0,0,0,0,0,0,0,2,0,2,4,20093.29,11603.92,3632.97,7538.93,432.01
1025,ENG,0,0,0,0,0,0,0,0,2,2,1,6,1471.86,12.425,0,8.22,4.205
1026,ENH,0,0,0,0,0,0,0,0,14,0,3,24,44068.29,2226.556,772.807,1391.749,62
1027,ENOC,0,0,0,0,0,0,0,0,9,0,4,18,11384.1,4370.085,3720.085,608,42
1028,ENS,0,0,0,0,0,0,0,0,11,0,1,22,33471.47,3265.18,1828.028,1426.234,10.915
1029,ENSG,0,0,0,0,0,0,0,0,8,0,0,16,8441.285,17.4,0,0,17.4
1030,ENT,0,0,0,0,0,0,0,0,0,4,0,4,11942.1,1711.237,1659.237,0,52
1031,ENTG,0,0,0,0,0,0,0,0,8,2,2,19,16370,4541,3537,1004,0
1032,ENV,0,0,0,0,0,0,0,0,4,3,4,11,7027,1067.5,267,654.5,146
1033,ENZ,0,0,0,0,0,0,0,0,11,0,1,22,8988.485,978,262,552,164
1034,EOG,0,0,0,0,0,0,0,0,11,0,0,24,24808.5,2750.967,288.893,833.428,1628.646
1035,EPAM,0,0,0,0,0,0,0,0,2,0,0,4,4812,471,208,259,4
1036,EPAY,0,0,0,0,0,0,0,0,11,0,3,22,9981.445,3597.992,1876.437,1692.245,29.31
1037,EPD,0,0,0,0,0,0,0,0,12,0,3,24,56457.8,2365,2222,143,0
1038,EPE,0,0,0,0,0,0,0,0,12,0,0,24,22876,2268,832,1436,0
1039,EPIQ,0,0,0,0,0,0,0,0,13,0,5,25,11926.627,4060.75,3356.206,666.308,38.236
1040,EPR,0,0,0,0,0,0,0,0,12,0,0,24,4518.703,4299.543,4117.082,182.461,0
1041,EQIX,0,0,0,0,0,0,0,0,12,0,3,24,40577.21,9208.238,739.411,8128.443,340.384
1042,EQM,0,0,0,0,0,0,0,0,2,0,0,4,1830.44,700.5,0,700.5,0
1043,EQR,0,0,0,0,0,0,0,0,12,0,0,24,19075.52,8132.779,5971.149,2161.632,0
1044,EQT,0,0,0,0,0,0,0,0,12,0,0,24,18659.62,3517.6,371.58,3146.02,0
1045,EQY,0,0,0,0,0,0,0,0,12,0,0,24,11041.56,1334.342,862.649,94.453,377.24
1046,ERIE,0,0,0,0,0,0,0,0,15,0,3,24,14425.88,694.223,212.407,438.766,43.05
1047,ERII,0,0,0,0,0,0,0,0,7,0,2,14,3761.563,42.816,42.816,0,0
1048,ES,0,0,0,0,0,0,0,0,11,1,3,23,38457.64,4245.735,403.052,2446.616,1396.066
1049,ESCA,0,0,0,0,0,0,0,0,8,0,1,14,2924.52,469.182,352.79,113.394,2.998
1050,ESE,0,0,0,0,0,0,0,0,10,1,0,21,11632,372.5,338,34.5,0
1051,ESGR,0,0,0,0,0,0,0,0,9,0,5,18,57449.1,8096.001,6500.871,1273.228,321.895
1052,ESI,0,0,0,0,0,0,0,0,10,4,0,23,24032.79,4346.038,2564.055,1776.383,5.6
1053,ESIO,0,0,0,0,0,0,0,0,10,2,1,23,9167.85,1389.041,1375.767,13.274,0
1054,ESL,0,0,0,0,0,0,0,0,11,0,5,22,39692.85,5633.351,4732.979,762.369,138.001
1055,ESLT,0,0,0,0,0,0,0,0,9,0,4,18,26426,5457,3593,0,1864
1056,ESNT,0,0,0,0,0,0,0,0,2,0,0,4,1529,1089.242,634.145,455.097,0
1057,ESPR,0,0,0,0,0,0,0,0,1,0,0,2,391.225,46.2,46.2,0,0
1058,ESRT,0,0,0,0,0,0,0,0,2,0,0,4,4905.63,1405.27,1405.27,0,0
1059,ESS,0,0,0,0,0,0,0,0,12,0,0,24,14658.57,3122.213,775.663,2101.55,245
1060,ESSA,0,0,0,0,0,0,0,0,8,0,1,16,1443.311,401.95,138.029,200.016,63.905
1061,ESV,0,0,0,0,0,0,0,0,12,0,0,24,28493,1351,1246,92,13
1062,ESXB,0,0,0,0,0,0,0,0,5,3,1,13,2185.916,583.732,194.074,385.77,3.888
1063,ETE,0,0,0,0,0,0,0,0,9,0,5,18,46503.04,3098.217,190.058,2848.159,60
1064,ETFC,0,0,0,0,0,0,0,0,12,0,0,24,73656.75,22368.95,10266.656,11702.293,400
1065,ETH,0,0,0,0,0,0,0,0,11,0,0,22,14686.66,1415.089,910.819,501.77,2.5
1066,ETM,0,0,0,0,0,0,0,0,12,0,1,24,8379.097,649.479,40,524.779,84.7
1067,ETN,0,0,0,0,0,0,0,0,4,0,1,8,102900,23000,20100,2900,0
1068,ETP,0,0,0,0,0,0,0,0,11,0,3,22,42735.96,2543.217,190.058,2293.159,60
1069,ETR,0,0,0,0,0,0,0,0,12,0,0,24,103591.21,9148.593,322.686,8825.909,0
1070,ETRM,0,0,0,0,0,0,0,0,2,0,0,4,854.588,0,0,0,0
1071,EV,0,0,0,0,0,0,0,0,11,0,0,22,18779.93,6833.853,2447.763,1301.968,3084.131
1072,EVBS,0,0,0,0,0,0,0,0,11,0,0,22,1537.285,176.358,107.312,69.046,0
1073,EVC,0,0,0,0,0,0,0,0,11,1,2,23,12097,3910,2317,1585,8
1074,EVEP,0,0,0,0,0,0,0,0,9,0,1,18,9377.06,1313.969,50,1263.969,0
1075,EVER,0,0,0,0,0,0,0,0,3,0,0,6,6997.22,3566.54,1752.361,1650.565,163.618
1076,EVHC,0,0,0,0,0,0,0,0,1,1,1,3,7548.38,61.504,57.474,0,4.03
1077,EVR,0,0,0,0,0,0,0,0,9,0,3,18,24290.17,3377.069,942.44,1869.359,565.274
1078,EVTC,0,0,0,0,0,0,0,0,0,2,0,2,4209,2176,0,2124,52
1079,EW,0,0,0,0,0,0,0,0,11,1,0,23,25500,13550,13050,200,300
1080,EWBC,0,0,0,0,0,0,0,0,12,0,0,24,19766.363,2034.628,666.701,1169.927,198
1081,EXAC,0,0,0,0,0,0,0,0,11,1,2,23,5712.987,393.46,282,110.56,0.9
1082,EXAM,0,0,0,0,0,0,0,0,5,0,4,10,4983,694,325,369,0
1083,EXAR,0,0,0,0,0,0,0,0,12,0,0,24,10192.605,889.027,315.6,566.427,7
1084,EXAS,0,0,0,0,0,0,0,0,11,0,1,22,3303.773,128.244,66.994,48.05,13.2
1085,EXC,0,0,0,0,0,0,0,0,12,0,3,24,148542,32317,10841,20586,890
1086,EXLS,0,0,0,0,0,0,0,0,9,0,4,18,9287,1427,298,1095,34
1087,EXP,0,0,0,0,0,0,0,0,12,0,3,24,8549.821,1089.292,276.979,812.313,0
1088,EXPD,0,0,0,0,0,0,0,0,12,0,2,24,29096.69,1274.487,1057.698,176.525,40.264
1089,EXPE,0,0,0,0,0,0,0,0,10,0,1,20,60679,5885.1,227.1,5387,271
1090,EXPO,0,0,0,0,0,0,0,0,11,0,0,24,7033,1253,1248,4,1
1091,EXPR,0,0,0,0,0,0,0,0,5,0,0,10,5247.644,385.024,9.459,365.543,10.022
1092,EXR,0,0,0,0,0,0,0,0,11,0,0,22,14099.577,6548.159,5634.344,835.653,78.162
1093,EXTR,0,0,0,0,0,0,0,0,13,1,2,27,24630.7,3726.6,1375.4,597.2,1754
1094,EZCH,0,0,0,0,0,0,0,0,8,0,1,16,1670,589,230,359,0
1095,FAC,0,0,0,0,0,0,0,0,12,0,0,24,8741.7,1793.861,810.683,104.778,774.4
1096,FAF,0,0,0,0,0,0,0,0,6,0,0,12,35907.79,6328.423,2648.969,3397.958,281.494
1097,FALC,0,0,0,0,0,0,0,0,12,0,1,24,7852.18,602.452,217.658,364.05,20.744
1098,FANG,0,0,0,0,0,0,0,0,3,0,0,6,1816.484,124.955,49.355,75.6,0
1099,FARM,0,0,0,0,0,0,0,0,11,1,4,23,7711.655,2266.749,895.949,56,1314.8
1100,FARO,0,0,0,0,0,0,0,0,9,3,1,21,14267.027,443.248,0,182.484,237.264
1101,FAST,0,0,0,0,0,0,0,0,12,0,0,24,7716.267,354.547,19.797,334.75,0
1102,FBC,0,0,0,0,0,0,0,0,12,3,3,23,20750.12,1183.185,103.976,592.025,487.184
1103,FBHS,0,0,0,0,0,0,0,0,4,0,3,8,10653,1058,840,135,83
1104,FBIZ,0,0,0,0,0,0,0,0,4,0,1,8,1735.988,69.25,51.75,17.5,0
1105,FBNC,0,0,0,0,0,0,0,0,12,0,1,24,4431.6,418.01,136.26,209.6,72.15
1106,FBNK,0,0,0,0,0,0,0,0,4,0,1,8,2600.4,252.513,125.613,126.9,0
1107,FBP,0,0,0,0,0,0,0,0,11,1,1,23,27429.39,1246.664,2.27,850.7,393.694
1108,FBR,0,0,0,0,0,0,0,0,10,0,0,20,18030.9,4615.256,2295.765,1914.756,404.736
1109,FBRC,0,0,0,0,0,0,0,0,9,0,0,18,8163,365,0,183,182
1110,FBSS,0,0,0,0,0,0,0,0,3,0,0,6,211.66,40.15,0,40.15,0
1111,FC,0,0,0,0,0,0,0,0,8,1,1,20,10362.116,641.668,571.668,70,0
1112,FCBC,0,0,0,0,0,0,0,0,14,2,3,29,7474.396,488.708,365.2,123.508,0
1113,FCEL,0,0,0,0,0,0,0,0,11,0,1,22,4899.19,780.832,233,525.068,0
1114,FCF,0,0,0,0,0,0,0,0,12,0,0,24,10808,95.09,41.49,46.2,7.4
1115,FCFS,0,0,0,0,0,0,0,0,12,0,0,24,2929.052,145.64,0,83.64,53
1116,FCH,0,0,0,0,0,0,0,0,12,0,0,24,7331.69,1472.413,1039.678,345.525,87.21
1117,FCLF,0,0,0,0,0,0,0,0,1,0,0,2,169.285,0,0,0,0
1118,FCN,0,0,0,0,0,0,0,0,12,0,0,24,20591,3902,3019,857,26
1119,FCNCA,0,0,0,0,0,0,0,0,11,1,5,23,9432.018,5497.914,658.185,4839.729,0
1120,FCS,0,0,0,0,0,0,0,0,10,0,0,24,29931.28,435.915,283.858,27,125.057
1121,FCTY,0,0,0,0,0,0,0,0,3,0,0,6,531,2.42,0,1.5,0.92
1122,FCX,0,0,0,0,0,0,0,0,12,0,3,24,114313.11,5538.765,2494.369,3044.396,0
1123,FDEF,0,0,0,0,0,0,0,0,13,0,0,25,3999.47,1449.122,736.258,699.635,13.229
1124,FDML,0,0,0,0,0,0,0,0,8,1,0,17,44680,35630,28490,7140,0
1125,FDP,0,0,0,0,0,0,0,0,10,0,0,20,40800,5000,4000,1000,0
1126,FDS,0,0,0,0,0,0,0,0,11,0,0,22,5145.108,1205.026,752.584,208.127,244.315
1127,FDUS,0,0,0,0,0,0,0,0,4,0,0,8,1707.358,218.409,39.23,0,179.179
1128,FE,0,0,0,0,0,0,0,0,12,0,2,24,80913.11,2567.877,552.777,1942.6,55
1129,FELE,0,0,0,0,0,0,0,0,13,0,4,26,15041.44,2859.254,795.823,2023.431,0
1130,FELP,0,0,0,0,0,0,0,0,1,0,0,2,1363,8,4,4,0
1131,FET,0,0,0,0,0,0,0,0,3,0,1,6,9769,419,242,171,6
1132,FEYE,0,0,0,0,0,0,0,0,2,0,0,4,7048.34,79,0,79,0
1133,FF,0,0,0,0,0,0,0,0,8,0,0,16,2167,274.516,140.3,134.216,0
1134,FFBC,0,0,0,0,0,0,0,0,12,0,2,24,11825.67,2153.347,401.124,995.933,756.29
1135,FFG,0,0,0,0,0,0,0,0,12,0,1,24,15981.09,1764.33,539.05,973.18,252.1
1136,FFIC,0,0,0,0,0,0,0,0,12,0,0,24,5899.583,1325.526,302.194,683.548,339.784
1137,FFIN,0,0,0,0,0,0,0,0,12,0,0,24,4639.405,8.458,0,8.458,0
1138,FFIV,0,0,0,0,0,0,0,0,12,0,0,23,13449.809,1398.877,638.702,749.35,10.825
1139,FFKT,0,0,0,0,0,0,0,0,9,0,1,17,2703.615,798.154,652.4,112.68,33.074
1140,FFNW,0,0,0,0,0,0,0,0,8,0,0,16,2502.755,478.4,313.4,165,0
1141,FFWM,0,0,0,0,0,0,0,0,2,0,0,4,285,30,0,0,30
1142,FGL,0,0,0,0,0,0,0,0,1,0,1,2,3193.47,499.549,14.132,485.417,0
1143,FGP,0,0,0,0,0,0,0,0,11,0,2,22,15054,2347,1189,1093,65
1144,FHCO,0,0,0,0,0,0,0,0,6,0,0,12,2081.203,252.519,248.484,4.035,0
1145,FHN,0,0,0,0,0,0,0,0,12,0,0,24,21441.5,5881.85,232.5,5359.5,289.85
1146,FI,0,0,0,0,0,0,0,0,2,0,0,4,5066.21,301.918,257.231,0,44.687
1147,FIBK,0,0,0,0,0,0,0,0,6,0,0,12,3390,231.5,0,231.5,0
1148,FICO,0,0,0,0,0,0,0,0,11,0,0,22,26907,9712,3127,6563,22
1149,FIG,0,0,0,0,0,0,0,0,8,0,1,16,43400,15900,10200,5700,0
1150,FII,0,0,0,0,0,0,0,0,12,0,0,24,16647.473,5401.799,1168.751,2144.394,2088.654
1151,FIS,0,0,0,0,0,0,0,0,12,0,1,24,54850.44,14204.987,2599.336,11034.465,571.183
1152,FISI,0,0,0,0,0,0,0,0,11,1,0,23,5521.655,1293.708,900.288,393.42,0
1153,FISV,0,0,0,0,0,0,0,0,12,0,3,24,28962,26693,5914,20145,634
1154,FITB,0,0,0,0,0,0,0,0,10,0,0,24,39568.94,18934.404,2653.189,14381.121,1900.094
1155,FIVE,0,0,0,0,0,0,0,0,3,0,0,6,3300,0,0,0,0
1156,FIX,0,0,0,0,0,0,0,0,12,0,0,24,17415.3,316.306,256.809,51,8.497
1157,FIZZ,0,0,0,0,0,0,0,0,9,0,0,18,3492,732.8,0,732.8,0
1158,FL,0,0,0,0,0,0,0,0,11,1,1,23,34466,5669,1510,3934,225
1159,FLDM,0,0,0,0,0,0,0,0,4,0,1,8,4645.094,642.54,0,100,542.54
1160,FLEX,0,0,0,0,0,0,0,0,12,0,4,24,92200,28700,23500,4700,500
1161,FLIC,0,0,0,0,0,0,0,0,12,0,0,24,2382.85,421.455,337.455,84,0
1162,FLIR,0,0,0,0,0,0,0,0,12,0,1,24,26008.9,9875.5,9354.5,521,0
1163,FLML,0,0,0,0,0,0,0,0,8,1,0,17,3981.947,298.652,64.991,216.828,16.833
1164,FLO,0,0,0,0,0,0,0,0,12,0,3,24,20931,10607.19,4544.141,4319.95,1743.1
1165,FLR,0,0,0,0,0,0,0,0,12,0,0,24,85500,15200,4600,10300,300
1166,FLS,0,0,0,0,0,0,0,0,10,2,1,22,147003.17,9797.451,5043.562,3471.179,1086.71
1167,FLT,0,0,0,0,0,0,0,0,5,0,4,10,16017.49,2230.084,983.644,1240.896,5.547
1168,FLTX,0,0,0,0,0,0,0,0,2,0,0,4,3109,3,0,0,3
1169,FLWS,0,0,0,0,0,0,0,0,10,1,2,21,6244.878,2270.215,808.7,1355.389,106.126
1170,FLXS,0,0,0,0,0,0,0,0,7,1,0,15,3736,300,110,179,11
1171,FMBI,0,0,0,0,0,0,0,0,12,0,0,24,11488.611,3513.069,1442.075,1720.339,350.655
1172,FMC,0,0,0,0,0,0,0,0,12,0,1,24,38309,19767,7640,8304,3823
1173,FMD,0,0,0,0,0,0,0,0,11,0,0,22,15372.31,3423.589,2917.424,506.165,0
1174,FMER,0,0,0,0,0,0,0,0,12,0,1,24,18876.286,10573.267,1193.001,2366.776,7013.487
1175,FMNB,0,0,0,0,0,0,0,0,12,0,0,23,2737.335,682.971,282.185,329.196,71.59
1176,FN,0,0,0,0,0,0,0,0,4,1,1,9,3694.212,20.096,20.096,0,0
1177,FNB,0,0,0,0,0,0,0,0,12,0,0,24,11562.379,3383.148,3075.17,219.188,88.79
1178,FNFG,0,0,0,0,0,0,0,0,11,0,2,23,16747.52,6075.24,2001.236,2386.76,1687.247
1179,FNGN,0,0,0,0,0,0,0,0,5,0,0,10,7347.3,725,0,725,0
1180,FNHC,0,0,0,0,0,0,0,0,5,1,0,11,2537.522,302.519,235.275,67.244,0
1181,FNLC,0,0,0,0,0,0,0,0,12,0,0,24,1436.239,500.13,170.483,162.865,166.782
1182,FNSR,0,0,0,0,0,0,0,0,11,1,3,23,28123.92,1792.149,1114.993,677.156,0
1183,FOE,0,0,0,0,0,0,0,0,8,4,2,20,61057.39,11714.73,5622.477,5256.752,835.5
1184,FOLD,0,0,0,0,0,0,0,0,5,0,0,10,3028.924,34.094,0,0,34.094
1185,FONR,0,0,0,0,0,0,0,0,2,2,1,6,2163.757,761.467,452.177,0,309.29
1186,FOR,0,0,0,0,0,0,0,0,8,0,2,16,6206,970,122,843,5
1187,FORM,0,0,0,0,0,0,0,0,10,2,2,23,14313.93,2145.877,1092.472,1053.405,0
1188,FORTY,0,0,0,0,0,0,0,0,8,0,1,16,7776,2286,1876,294,116
1189,FOSL,0,0,0,0,0,0,0,0,11,1,3,23,29493.03,5176.837,3321.122,1343.794,511.923
1190,FPO,0,0,0,0,0,0,0,0,11,1,0,23,8480.69,124.6,0,77.5,47.1
1191,FR,0,0,0,0,0,0,0,0,11,1,0,23,14082.372,6567.487,3865.355,2658.806,43.323
1192,FRAN,0,0,0,0,0,0,0,0,3,0,0,6,2264.654,273.382,225,48.382,0
1193,FRBK,0,0,0,0,0,0,0,0,11,1,0,21,1960.539,609.984,238.703,261.896,109.385
1194,FRED,0,0,0,0,0,0,0,0,12,1,1,23,10363.92,1251.465,518.347,733.118,0
1195,FRGI,0,0,0,0,0,0,0,0,3,0,1,6,2087,181,87,94,0
1196,FRME,0,0,0,0,0,0,0,0,12,0,2,24,4444.879,1935.186,1026.058,894.898,14.23
1197,FRT,0,0,0,0,0,0,0,0,12,0,0,24,5949.387,3274.868,2653.704,588.871,32.293
1198,FSBK,0,0,0,0,0,0,0,0,12,0,0,24,1343.964,445.898,188.358,240.04,0
1199,FSC,0,0,0,0,0,0,0,0,6,1,0,13,5822.768,1945.637,694.795,1250.842,0
1200,FSLR,0,0,0,0,0,0,0,0,8,0,2,18,26711.19,5539.063,2076.389,3268.782,193.893
1201,FSS,0,0,0,0,0,0,0,0,12,0,1,24,21838,1366,1086,273,7
1202,FSTR,0,0,0,0,0,0,0,0,11,0,4,24,7586.946,979.853,690.373,289.48,0
1203,FTD,0,0,0,0,0,0,0,0,1,0,1,2,1755,357.52,0,348.02,9.5
1204,FTEK,0,0,0,0,0,0,0,0,11,1,1,23,3805.262,88.168,35,50.168,3
1205,FTI,0,0,0,0,0,0,0,0,12,0,0,24,62482,4373,3089,668,616
1206,FTK,0,0,0,0,0,0,0,0,6,2,3,14,6266.879,3026.903,998.487,1528.417,500
1207,FTNT,0,0,0,0,0,0,0,0,6,0,1,12,8868.39,2452.424,2308.299,102.675,41.45
1208,FTR,0,0,0,0,0,0,0,0,12,0,3,24,44644.95,7070.483,482.411,3831.17,2756.899
1209,FUL,0,0,0,0,0,0,0,0,10,3,3,22,32801,4471,1414,3057,0
1210,FULL,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
1211,FULT,0,0,0,0,0,0,0,0,12,0,0,24,18347.6,4228.806,608.849,364.18,3255.777
1212,FUN,0,0,0,0,0,0,0,0,12,3,2,27,13525.869,5041.35,4565.79,475.56,0
1213,FUNC,0,0,0,0,0,0,0,0,7,0,0,14,2172.429,228.071,208.656,13.4,6.015
1214,FUR,0,0,0,0,0,0,0,0,12,0,3,23,13300,2594,1162,1432,0
1215,FVE,0,0,0,0,0,0,0,0,10,4,3,24,14780.881,1108.64,562.375,546.265,0
1216,FWRD,0,0,0,0,0,0,0,0,12,0,3,24,11466.085,4812.529,3961.057,782.649,68.823
1217,FXCB,0,0,0,0,0,0,0,0,6,0,0,12,2328,649,285,362,2
1218,FXCM,0,0,0,0,0,0,0,0,5,0,2,10,10481.62,3233.165,1660.125,1523.04,50
1219,G,0,0,0,0,0,0,0,0,8,0,5,16,20195,10096,2569,6695,832
1220,GABC,0,0,0,0,0,0,0,0,12,0,0,24,2749.769,1568.943,1005.802,331.222,231.919
1221,GAIA,0,0,0,0,0,0,0,0,12,0,0,24,3560,1083,286,368,429
1222,GALE,0,0,0,0,0,0,0,0,7,0,0,14,1386.953,701.367,114.783,586.584,0
1223,GAS,0,0,0,0,0,0,0,0,13,2,4,28,40730.71,4477.624,1192.081,3143.143,142.4
1224,GB,0,0,0,0,0,0,0,0,12,0,6,25,14887.42,3378.881,885.035,2484.546,9.3
1225,GBCI,0,0,0,0,0,0,0,0,12,0,0,24,9135.364,1215.345,0,1215.345,0
1226,GBDC,0,0,0,0,0,0,0,0,5,0,0,10,2572.495,0,0,0,0
1227,GBL,0,0,0,0,0,0,0,0,44,8,0,96,88133.96,5156.34,723.2,2073.332,2359.808
1228,GBLI,0,0,0,0,0,0,0,0,5,1,0,11,8083.16,3376.839,3037.99,56.207,282.642
1229,GBNK,0,0,0,0,0,0,0,0,10,0,1,20,5284.35,533.339,444.575,88.764,0
1230,GBX,0,0,0,0,0,0,0,0,11,0,3,22,22381.62,7909.788,5445.408,2453.68,10.7
1231,GCAP,0,0,0,0,0,0,0,0,4,2,2,10,11457,1626,757,862,7
1232,GCI,0,0,0,0,0,0,0,0,1,0,1,2,4037,5,0,5,0
1233,GD,0,0,0,0,0,0,0,0,12,0,0,24,211012.8,38884.47,18346.22,19995.96,542.321
1234,GDOT,0,0,0,0,0,0,0,0,5,0,2,10,5657.28,3337.556,2185.994,1151.562,0
1235,GEL,0,0,0,0,0,0,0,0,13,0,2,26,30706,9568,6589,2927,52
1236,GERN,0,0,0,0,0,0,0,0,11,1,0,23,6821.079,230.042,147.156,65.396,17.49
1237,GES,0,0,0,0,0,0,0,0,12,0,1,24,26997,7657,5899,1758,0
1238,GEVO,0,0,0,0,0,0,0,0,1,0,0,2,407.141,30.095,30.095,0,0
1239,GFF,0,0,0,0,0,0,0,0,11,0,1,22,25708,3347,329,3016,2
1240,GFI,0,0,0,0,0,0,0,0,10,0,1,20,27730.01,3971.367,400.713,2766.311,804.342
1241,GFN,0,0,0,0,0,0,0,0,1,0,0,2,896.318,115.052,0,115.052,0
1242,GGG,0,0,0,0,0,0,0,0,12,0,0,24,12269.5,3643,2979,640,24
1243,GGP,0,0,0,0,0,0,0,0,6,0,0,12,20127.25,12539.46,5283.771,7027.69,228
1244,GHDX,0,0,0,0,0,0,0,0,10,0,0,20,7902.635,608,526,0,82
1245,GHL,0,0,0,0,0,0,0,0,11,0,0,22,9714.025,1768.823,793.934,362.27,612.619
1246,GIFI,0,0,0,0,0,0,0,0,12,0,0,24,4779.755,426.4,197.6,228.8,0
1247,GIII,0,0,0,0,0,0,0,0,9,0,3,18,12316.7,5342.009,3226.727,2115.285,0
1248,GILD,0,0,0,0,0,0,0,0,12,0,1,24,54234,18405,16461,1631,313
1249,GILT,0,0,0,0,0,0,0,0,9,0,1,18,7589.416,750.252,463.842,156.938,129.472
1250,GIMO,0,0,0,0,0,0,0,0,1,0,1,2,1465.5,39.8,0,38,1.8
1251,GIS,0,0,0,0,0,0,0,0,12,0,0,23,69303,16825,7819,8931,75
1252,GK,0,0,0,0,0,0,0,0,11,0,0,22,6842.816,2885.711,2666.572,211.299,7.84
1253,GLAD,0,0,0,0,0,0,0,0,11,0,0,22,4187.924,450.543,443.543,0,7
1254,GLDD,0,0,0,0,0,0,0,0,8,1,3,17,13028,1777.1,1408.9,329.7,38.5
1255,GLF,0,0,0,0,0,0,0,0,11,1,0,23,11087.677,1891.109,598.388,836.983,455.738
1256,GLNG,0,0,0,0,0,0,0,0,8,1,1,17,10754.492,4570.733,1090.658,1295.746,2184.329
1257,GLP,0,0,0,0,0,0,0,0,8,2,2,18,24446,11986,10294,1692,0
1258,GLPI,0,0,0,0,0,0,0,0,3,2,3,8,4093.854,200,0,200,0
1259,GLRE,0,0,0,0,0,0,0,0,8,0,0,16,2728.074,262.586,10.586,252,0
1260,GLT,0,0,0,0,0,0,0,0,12,0,0,24,26792.28,4306.091,3906.76,334.154,65.177
1261,GLUU,0,0,0,0,0,0,0,0,7,2,4,16,11288.91,2445.962,1359.362,1061.5,25.1
1262,GLW,0,0,0,0,0,0,0,0,13,0,2,25,92485,19969,12503,5972,1494
1263,GMAN,0,0,0,0,0,0,0,0,5,0,0,10,3514.295,0,0,0,0
1264,GME,0,0,0,0,0,0,0,0,12,0,3,24,33818.93,2628.038,2075.068,305,0
1265,GMED,0,0,0,0,0,0,0,0,3,0,0,6,2208.807,109.959,80.945,5.401,23.613
1266,GMLP,0,0,0,0,0,0,0,0,4,0,0,8,2551.956,159.119,154.668,0,4.451
1267,GMT,0,0,0,0,0,0,0,0,13,0,0,26,33137.96,3036.436,1270.331,1697.16,68.945
1268,GNC,0,0,0,0,0,0,0,0,6,0,0,12,7061.43,1160.901,366.247,773.354,21.3
1269,GNE,0,0,0,0,0,0,0,0,2,1,1,5,958.589,13.34,0,13.34,0
1270,GNMK,0,0,0,0,0,0,0,0,4,1,1,9,3860.083,1235.063,1235.063,0,0
1271,GNRC,0,0,0,0,0,0,0,0,5,0,5,10,4120.7,1157.4,541.1,600.4,15.9
